1449.310669	1666.125977	74.031250
1482.095703	1589.694946	74.031250
1396.720703	1560.962158	74.031250
1326.011841	1494.357422	74.031250
1437.636230	1518.533813	74.031250
1537.645264	1541.709839	74.031250
1635.366577	1499.464478	74.031250
1753.063354	1514.171265	74.031250
1887.119751	1520.167114	74.031250
2015.086548	1500.288696	74.031250
2142.489746	1480.824463	74.031250
2225.881592	1374.530151	74.457397
2320.571289	1316.722900	74.031250
2307.211182	1235.546265	74.031250
2202.373535	1159.475586	74.031250
2207.699219	1063.675415	138.031250
2172.781738	973.978394	138.031250
2049.588379	978.938232	202.031250
1955.612671	996.597412	202.031250
1850.842041	1009.483948	202.031250
1720.037109	973.537170	202.031250
1670.009277	893.691772	202.031250
1687.858643	795.096924	202.031250
1694.767944	670.733887	202.031250
1691.744263	579.592163	202.385895
1687.543091	483.837646	202.031250
1729.341187	432.587769	202.031250
1709.545166	376.050659	202.031250
1605.264526	366.099182	202.031250
1509.132935	379.792053	202.031250
1503.400757	482.128357	202.031250
1535.228760	565.663147	202.031250
1503.181274	652.887512	202.031250
1428.496094	680.591492	202.031250
1332.751343	680.321960	202.031250
1225.726196	658.727417	202.031250
1122.354980	639.095520	202.031250
1026.527344	633.934509	202.031250
900.187317	653.595215	202.031250
795.739319	668.478638	202.031250
680.844849	676.738953	202.449905
561.840149	682.670227	202.031250
1079.218994	610.114563	202.031250
1104.478027	512.401367	202.031250
1109.679443	402.139252	202.031250
1121.034058	292.486237	202.031250
1147.859253	195.396515	202.031250
1168.200928	103.816277	202.031250
1232.721069	49.432758	202.031250
1351.130005	40.821449	202.031250
1456.224731	49.406265	202.031250
1527.047852	0.956790	202.031250
1476.721680	-49.803532	202.031250
1413.261841	-87.224152	202.031250
1344.731323	-120.598595	202.031250
1271.728027	-108.164955	202.031250
1185.837524	-144.981201	202.031250
1159.386597	-204.186523	202.031250
1138.547241	-289.426422	202.031250
1134.360718	-374.622101	202.031250
1137.149780	-437.256470	202.031250
1140.917236	-496.987518	202.031250
1143.478149	-581.913696	202.031250
1127.262573	-644.858215	202.031250
1153.978027	-732.586731	202.031250
1208.000732	-773.501221	202.031250
1260.618896	-773.588013	202.031250
1347.173706	-774.024719	202.031250
1379.546875	-830.217041	202.031250
1371.616455	-903.516846	202.031250
1354.415649	-969.705505	202.031250
1334.442993	-1038.098145	202.031250
1311.535889	-1114.539917	202.031250
1288.744385	-1191.015259	202.031250
1287.641602	-1260.238159	210.031250
1364.977173	-1311.879150	210.031250
1435.217285	-1367.806152	210.031250
1496.697266	-1396.767578	210.031250
1578.115112	-1393.910522	210.031250
1637.867798	-1374.977417	210.031250
1739.186523	-1338.156738	210.031250
1695.473877	-1361.323608	210.031250
1727.861694	-1400.690186	210.031250
1760.689697	-1401.666992	10.031250
1687.711182	-1411.006348	10.031250
1613.799805	-1453.690552	10.031250
1548.358154	-1462.093750	10.031250
1527.889893	-1391.445679	10.031250
1566.646973	-1332.676147	10.031250
1595.086060	-1290.727051	10.031250
1605.472534	-1189.403687	10.031250
1606.399414	-1092.552734	-37.968750
1614.410400	-1021.932068	-53.968750
1637.370972	-970.432495	-53.968750
1683.633179	-924.261780	-53.968750
1714.774048	-841.019653	-53.968750
1725.969971	-795.989990	-29.730000
1726.723999	-778.907776	75.169716
1731.051392	-723.285950	74.031250
1779.776489	-641.220154	74.031250
1798.096680	-598.073914	74.031250
1877.640991	-615.220398	74.031250
1555.270752	-747.846252	74.031250
1616.663818	-731.592651	74.031250
1688.977783	-740.076782	74.031250
1682.839233	-989.721375	-53.968750
1739.593018	-1032.413086	-61.968750
1799.478516	-1073.788086	-61.968750
1864.099854	-1078.040161	-61.968750
1910.564087	-1064.823486	-61.968750
1960.088013	-1037.320068	-61.968750
2002.185547	-1003.464722	-53.968750
2031.620361	-949.320923	-53.968750
2037.662720	-887.122681	-53.968750
2034.737061	-806.782471	-53.968750
