-949.581482	-128.729202	125.182632
-898.768311	-472.057709	149.303909
-864.976440	-762.096069	175.112961
-833.293640	-1038.354858	199.984299
-804.942444	-1410.698608	180.357315
-809.152954	-1744.891846	170.800293
-746.643799	-1987.112061	215.710434
-511.150543	-2142.329346	241.535416
-216.570496	-2194.412109	238.232361
23.371752	-2068.753174	212.292496
38.249763	-1697.587280	199.195847
-7.083892	-1344.812988	195.551544
85.941055	-1108.482300	208.341553
338.756989	-978.927856	209.485489
648.227173	-861.090454	166.358490
862.473206	-788.014893	126.907745
1137.766235	-656.282288	117.079521
1254.138062	-411.846497	124.947800
1489.699219	-187.930374	127.985558
1786.127197	-115.113991	126.166000
2023.073853	-108.579124	135.142242
2238.552246	-153.202820	162.331589
2508.503662	-238.614975	256.196838
2785.791260	-253.395447	245.875504
3069.527344	-242.147324	210.556808
3396.429443	-236.379913	184.438614
3675.245361	-226.216400	176.400543
3885.759033	-285.399200	181.222488
4082.452148	-468.322662	192.381149
4143.324219	-744.516479	187.346130
4142.187500	-1058.400146	177.960983
4134.503418	-1365.269043	168.934708
4126.953613	-1651.205078	160.534973
4119.008301	-1951.087036	151.726456
4110.848145	-2257.945801	142.712250
4048.851318	-2510.264160	136.516937
3799.150635	-2659.518311	126.634567
3486.066162	-2668.636963	137.245667
3186.589844	-2685.956055	145.462051
2887.428223	-2708.239502	154.231506
2616.122070	-2728.764160	162.227737
2358.558594	-2745.606445	167.456741
2017.485962	-2725.665527	156.096756
1704.933716	-2697.893311	142.520767
1343.834229	-2665.141602	126.565796
1105.233521	-2624.897461	117.374428
973.369751	-2423.444824	113.449097
1081.131226	-2205.783203	105.603058
1174.609497	-1921.229126	103.196487
1236.302979	-1656.235229	102.064003
1236.636597	-1328.846069	99.663605
1219.256592	-1071.947388	104.136665
1275.623535	-897.501648	220.224716
1335.358154	-791.186646	362.827240
1412.427734	-657.698608	545.077087
1606.879761	-640.044800	683.276733
1835.810425	-725.035217	751.705322
2486.190430	-522.249634	607.017151
2555.913086	-779.743530	589.392395
2538.939453	-1056.764160	583.895020
2473.441895	-1378.077148	585.223633
2392.294678	-1685.910278	581.734558
2307.628174	-1792.046265	384.861633
2225.845459	-1871.880615	197.404999
2165.319580	-2074.374756	104.238792
2178.291748	-2331.258301	116.359070
2207.383789	-2250.824463	464.085510
2911.158447	-2023.549805	452.455841
2922.205566	-1900.088745	453.718140
2879.669922	-1753.114380	465.485413
2812.604492	-1469.011597	482.577850
2799.331299	-1275.019531	491.422638
2859.480957	-1090.709106	541.603821
2938.136963	-949.222107	623.274475
3100.139648	-804.076477	679.783936
3503.854004	-658.125549	672.564087
3677.730957	-853.018005	666.904175
3842.829834	-1092.713501	646.279968
3761.738037	-1379.436646	614.502136
3519.597412	-1431.705566	625.042175
3374.111328	-1546.749878	571.053894
3201.501953	-1615.399536	426.619080
3436.063232	-1713.218628	406.549103
3775.344238	-1740.130127	387.777954
3993.391602	-1656.425659	391.654510
4086.009521	-1357.037598	335.493439
3987.980225	-305.117096	249.648529
3805.430908	-152.713135	303.556519
3526.118896	-56.238644	407.563995
3215.382080	74.803123	461.532654
2932.360840	107.547272	464.273590
2655.008301	138.206451	458.869415
2413.753662	173.775024	448.768219
2135.575195	213.741943	396.051514
1885.578491	201.833481	311.625977
1667.015381	185.809235	221.184326
1424.881958	197.624100	158.198074
1238.623657	195.128143	164.184784
1096.342285	38.434513	236.040695
1009.480835	-209.232025	187.203308
858.153442	-385.599609	239.540649
780.177246	-581.236572	264.985413
745.741028	-927.300293	271.465912
742.409180	-1164.180908	263.784729
717.239563	-1342.627319	282.565521
636.861450	-1572.491211	332.341400
478.305664	-1695.008179	385.642731
293.260437	-1748.876221	412.295410
37.907616	-1772.653931	441.568970
-232.802689	-1785.220825	465.148895
-530.180542	-1752.806519	439.401367
371.423157	-2796.536377	165.174591
578.666321	-2846.944092	144.813812
891.857300	-2778.497559	132.845154
2207.361572	-2563.662109	267.133301
2510.646729	-2574.479492	408.984131
2798.381348	-2549.542969	574.772339
3112.206055	-2516.505859	779.405090
3419.553711	-2440.080078	895.051758
3692.010498	-2316.828369	900.130432
3861.735596	-2131.996094	775.842163
3868.501953	-1848.783081	690.030090
