404.922455	-348.595551	98.800049
352.236298	-335.289093	106.168320
227.360458	-263.941132	112.409218
115.957069	-221.332443	117.190872
119.875702	-143.134201	129.732742
228.558151	-66.654800	139.403442
366.585510	-75.865036	119.968750
470.534424	-68.472130	119.968750
497.847595	-77.950401	119.968750
529.269653	74.888512	140.768845
490.884918	152.416397	144.774017
405.741669	148.216980	144.621246
296.646454	169.531570	137.221069
206.424789	260.432251	130.206726
235.233322	354.623108	133.944489
328.769073	418.953430	131.989471
450.726471	429.744263	126.168137
589.177612	433.503540	129.222656
704.435974	483.590546	157.787445
820.121826	501.677612	203.049789
947.057373	490.172516	249.106079
1065.500488	503.738098	271.968750
1155.538818	568.864624	271.968750
1296.096436	657.658020	255.968750
1428.703613	669.046570	253.261429
1491.825195	565.302307	240.905701
1528.172729	410.967285	247.023026
1645.868286	328.846802	251.660736
1711.893188	374.804382	255.968750
1726.209595	460.183075	247.968750
1717.030396	580.192383	278.307465
1711.120361	749.780884	278.471497
1712.400879	906.466614	235.968750
1689.645264	977.531067	255.968750
1599.350586	990.882568	255.968750
1488.609375	1006.341248	255.968750
1437.094604	1026.531616	255.968750
1436.419678	1111.190552	255.968750
1436.006714	1248.648560	255.968750
1493.306885	1298.865601	245.326111
1596.475708	1364.091064	215.667557
1733.021729	1525.204224	229.288177
1818.797852	1658.667114	224.063858
1770.965942	1683.852173	229.720825
1641.319946	1668.478882	246.474747
1494.465576	1640.185547	247.968750
1676.722656	1675.401978	229.411789
1859.915405	1661.016479	223.467224
2003.523926	1627.277100	207.158188
2134.384521	1592.947510	183.061340
2171.962158	1557.073242	181.446503
2183.513184	1401.263184	196.169052
2202.407227	1193.431519	207.098343
2210.876709	1051.755981	213.032059
2143.372314	968.640015	231.534927
1955.733032	967.692200	255.968750
1528.813965	1274.081909	185.440857
1377.904541	1321.146484	158.443085
1192.116089	1318.833008	111.968750
1083.412109	1277.504761	127.968750
1070.804932	1145.697266	131.968750
1067.619751	990.940125	131.968750
965.272278	897.451050	131.968750
802.161133	909.117859	131.968750
704.422729	849.718628	131.968750
667.595093	616.427979	111.968750
687.947205	397.480377	158.769287
726.256348	259.128815	157.847443
822.933289	119.607590	156.708359
912.937683	-18.314474	127.968750
941.023560	-147.659256	102.403450
912.649292	-259.039886	123.497101
927.658142	-363.478149	127.968750
981.398865	-448.961914	127.968750
1102.578735	-511.467560	111.968750
1209.172852	-483.618561	111.968750
1323.273560	-424.715088	151.170517
1450.822388	-418.592560	170.557678
1483.017700	-497.274597	217.360870
1397.192627	-575.003906	264.503601
1260.406860	-572.147278	288.823120
1149.730347	-485.708740	283.988342
1117.248779	-373.992218	266.751282
1142.672974	-228.264694	248.742645
1209.911011	-126.012550	240.660034
1296.376953	-133.022934	240.745636
1414.125610	-92.597580	253.002777
1446.277954	50.042957	266.683258
1353.826904	23.205240	259.054565
1271.393921	24.701496	223.968750
1071.133667	156.633408	257.963074
1007.384583	284.598938	255.968750
836.462280	325.326385	283.409515
1436.092773	-396.949036	149.838577
1542.994385	-330.524902	129.875305
1614.130127	-232.842194	117.865349
1717.548462	-179.331070	117.965935
1825.321045	-222.836502	121.144516
1917.438843	-317.507996	112.410812
1991.501953	-387.863556	57.161087
2001.044556	-505.067749	-16.031250
2023.867676	-652.719299	-18.945038
2015.764404	-793.385010	-4.454475
1955.320679	-932.797791	-2.237686
1850.427246	-997.900269	13.772518
1762.265991	-1037.908691	35.910568
1651.716553	-1172.828369	81.177376
1636.376587	-1313.959106	102.019852
1616.429565	-1420.683472	81.553940
1678.119629	-1423.337891	111.968742
1748.564087	-1421.326782	184.304901
1749.506104	-1420.725830	216.996017
1686.825684	-1340.309448	244.403473
1534.981079	-1364.063721	271.968750
1376.200562	-1369.765259	271.968750
1189.965942	-1373.484253	297.968750
1000.748718	-1402.958008	255.968750
1060.734863	-1279.207642	223.968750
1155.401978	-1166.686890	267.086487
1217.131226	-1166.850586	262.751587
1350.637085	-1111.270508	254.465332
1369.174927	-966.368103	256.968750
1321.283447	-817.421875	256.968750
1133.684448	-693.374146	256.968750
1112.055176	-570.965027	272.958710
1183.110718	-267.020416	239.968750
