-17.177839	-726.726257	259.666534
-21.033495	622.495056	270.587097
899.553711	899.942749	26.961250
961.287659	-988.437012	23.803650
-930.537659	-933.300720	7.846809
-950.300720	962.801636	3.747860
-1362.404297	1103.699219	-10.008728
-1385.514648	39.158733	-76.299530
-1791.854370	4.745759	-87.984924
-1862.010986	-670.584106	-66.463074
-1621.447876	-1455.765991	135.189301
-968.812805	-1766.776733	157.672821
466.741699	-1815.864868	104.260338
1480.697632	-1554.859741	127.491592
1589.636230	-337.689880	187.056137
1865.446045	182.781921	158.062057
1567.902344	1431.055176	110.348694
806.789856	1792.649414	95.587410
-598.709229	1799.284302	88.934036
-1489.659058	1535.839722	104.671310
203.724823	192.623962	33.204262
-264.893005	-253.031509	52.716881
316.521423	-302.341339	44.699394
-287.176361	273.543182	9.072403
-623.678589	-19.529518	-25.809044
22.073963	-577.224609	-33.065819
578.160217	-0.035756	-34.021759
27.127237	583.661987	-20.278137
-3.086117	2.796199	-177.031250
