1817.783203	-125.124657	161.969604
2326.941406	-112.695541	140.537582
1551.507568	-308.752716	181.872345
1241.129028	60.271042	170.760208
602.542664	282.635986	182.064911
495.674408	-232.621674	166.437042
892.395630	-325.353790	162.513184
249.033813	-15.355155	190.815109
-723.052063	-123.052246	183.968750
-737.440796	138.801727	183.968750
-1423.050537	5.258303	287.968750
-1077.772339	-314.138580	287.968750
-1114.087769	245.692810	287.968750
835.550659	821.902283	213.170410
1376.669800	616.546448	215.049255
1379.285034	1013.523010	231.968765
