-162.922058	-595.481384	496.017334
-967.348572	-628.905151	496.010437
-936.369995	281.345978	496.010437
-53.503334	244.024994	496.010437
669.839722	-637.329773	400.262146
506.325134	-1813.617676	401.548859
-41.213963	-2560.797607	473.690369
-976.422119	-2773.600342	470.481232
-1831.567017	-2388.378662	420.301300
-2707.313721	-2329.444336	433.844635
-2977.317383	-1607.541748	421.934875
-3035.478027	-558.818298	393.076935
-2131.781250	-77.880104	495.310364
-2093.768555	1147.514893	468.918701
-1596.127197	1992.107300	458.872711
-799.256592	2128.082764	458.325775
20.928804	2322.254150	443.855133
-42.312847	1659.224365	431.529449
-466.656708	1059.873535	417.754700
-235.620789	464.981140	95.968750
-649.505737	-118.326805	227.063873
-360.284363	-303.956116	220.754868
854.309631	477.149139	459.199860
898.219299	1057.620728	459.722076
894.464600	1926.011353	453.789124
-1266.456055	-1180.932617	358.220245
-1958.836792	-1207.999512	375.097473
-2501.256592	-1333.516846	433.496460
